image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\4928.jpg,fake,(RRGIs ~lfsrllt Tlefifa-T-T wfei wiT vrszroi ufe-ilz fzco R0F Mulat R9 3,a man in a suit,72,15,0.082165301,
E:\Project\Fake News Detection\images\fake\4931.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\4932.jpg,fake,1 1 1 1 1 DIYDAsH DYUSV,two men playing a game of cricket,23,33,0.020972239,
E:\Project\Fake News Detection\images\fake\4939.jpg,fake,BAJUS BAJUS BANGLADESH JEWELERS ASSOCIATION BANGLADESH JEWELERS ASSOCIATION,a group of people standing around a table with gold bars,75,56,0.272076547,
E:\Project\Fake News Detection\images\fake\4942.jpg,fake,wilaait 7e57,three men wearing masks,12,23,0.00629483,
E:\Project\Fake News Detection\images\fake\495.jpg,fake,,"indian president, shrian singh singh singh singh singh singh singh singh singh singh singh singh singh singh singh singh",0,120,,
E:\Project\Fake News Detection\images\fake\4950.jpg,fake,Lqddo Delt9 ~MAWGLADEBY 'JNGLAESH BANGLADESH,a man in a green shirt,44,22,0.050832752,
E:\Project\Fake News Detection\images\fake\4973.jpg,fake,MANAN' IUACTEEH FlY ASCAUIRA DF PES STA?RIS Domleiz TIA TA SdhdlPE,a man in a black suit,66,21,0.021481171,
E:\Project\Fake News Detection\images\fake\498.jpg,fake,Giits  pla f ariar jrlko 6 4 aalstl B1a ~ialala g 1 1,a woman in a green sar sar holding a microphone,53,47,-0.009238081,
E:\Project\Fake News Detection\images\fake\4980.jpg,fake,Wnd JaeloHuoi DIS MAUIRTORLURMTLD Titas TITAS GAS TRANSMISSION DISTRIBUTION COMPANY LIMITED INOP - PIE GAS SUPPLY SUTPPLY IN EXTENDEI & ASHULIA EXTENDED GAS GOP AVI AVAR & ASHULIA aTaIst (wz1a TToalat,three people sitting at a table,200,31,0.00193809,
E:\Project\Fake News Detection\images\fake\4987.jpg,fake,Cni 1,a man playing cricket,5,21,0.014010243,
E:\Project\Fake News Detection\images\fake\4989.jpg,fake,3EH-BAH: MPEM 3AJM,a man in a suit and tie sitting at a table,18,42,0.090546377,
E:\Project\Fake News Detection\images\fake\499.jpg,fake,O0.00:32.26 [o51,a man in a white shirt,16,22,0.037320551,
E:\Project\Fake News Detection\images\fake\50.jpg,fake,3,a man wearing a mask sitting at a desk,1,38,0.008712046,
E:\Project\Fake News Detection\images\fake\5012.jpg,fake,,a woman in a black sports bra top,0,33,,
E:\Project\Fake News Detection\images\fake\5023.jpg,fake,Q {BANGAESH NDI I 1 8 1 I 1 RC beretacs Jrut .,a man in a green uniform,46,24,0.122932196,
E:\Project\Fake News Detection\images\fake\5026.jpg,fake,"8 0S F I"" 76 1 I Ii Iat 7"" 3 1 8 3",a man holding a stack of money in front of a pile of money,34,58,0.099254124,
E:\Project\Fake News Detection\images\fake\5028.jpg,fake,HIT &fd ag (ar1a),a woman standing at a podium with a crowd behind her,17,52,0.019853558,
E:\Project\Fake News Detection\images\fake\503.jpg,fake,,a man and woman standing in front of a flag,0,43,,
E:\Project\Fake News Detection\images\fake\5035.jpg,fake,Valyo,a man and woman sitting at a table,5,34,-0.024030399,
E:\Project\Fake News Detection\images\fake\5040.jpg,fake,,a woman in a red and gold sari,0,30,,
E:\Project\Fake News Detection\images\fake\505.jpg,fake,OO Meto:heticinitior ] 1 rintd,a group of people sitting at a table with microphones,30,53,0.048931904,
E:\Project\Fake News Detection\images\fake\5056.jpg,fake,,a group of women sitting on the ground,0,38,,
E:\Project\Fake News Detection\images\fake\5061.jpg,fake,,a group of people standing around a large black cube,0,52,,
E:\Project\Fake News Detection\images\fake\5068.jpg,fake,"Mneau Wnccw Hltt ""EC '4orae / tie 65 tus Bu1zol",a group of men playing a game of cricket,47,40,0.08347217,
E:\Project\Fake News Detection\images\fake\507.jpg,fake,Ai odldos,two men sitting in a locker room with a flag hanging on the wall,9,64,-0.081646577,
E:\Project\Fake News Detection\images\fake\5070.jpg,fake,Jtor 8,a group of men sitting next to a table,6,38,-0.009377887,
E:\Project\Fake News Detection\images\fake\5078.jpg,fake,"Axlgilbia  AYi G2s4 A-YiG2f9 HAJJ RESTRICTIONS HAJJ RESTRICTIONS HAJJ RESTRICTIONS iallyb &*4lYI g*isljla :l) ""a ji c4v4iyl AjLE Ilaail ]",a group of men walking down a street,137,36,0.014927421,
E:\Project\Fake News Detection\images\fake\5089.jpg,fake,22 YEARS WAIT CONTINUES Teecnatnalcy Iuaaconaie Emitars Eacai Fv ulrib Emiale _ 28 I M 1 1 ) ] 1 1 L 29 1,arsenal players in the emirates premiership cup,105,47,0.00547668,
E:\Project\Fake News Detection\images\fake\5095.jpg,fake,sommee Jog tdiIten 5.8 S7089,president obama walks past the bangladesh - bangladesh border checkpoint,28,72,-0.025786854,
E:\Project\Fake News Detection\images\fake\5098.jpg,fake,,a man and woman sitting on a bench,0,34,,
E:\Project\Fake News Detection\images\fake\5113.jpg,fake,#% daifabr Hr* putrl LMci M57,a group of doctors standing in a hospital corridor,29,50,0.055894952,
E:\Project\Fake News Detection\images\fake\5114.jpg,fake,,two men in suits standing next to a model of the col col col col col col col col col col col col col col col col col col col col col col col col col col col col col,0,164,,
E:\Project\Fake News Detection\images\fake\5133.jpg,fake,,a woman shaking hands with a man in a suit,0,42,,
E:\Project\Fake News Detection\images\fake\5140.jpg,fake,IKNS PARS,a group of people sitting in a room,9,35,0.089334272,
E:\Project\Fake News Detection\images\fake\5141.jpg,fake,@ufzaT itaf 5 09 am pjf,a man and woman sitting on a bench in a train station,23,53,0.074821994,
E:\Project\Fake News Detection\images\fake\5147.jpg,fake,,two men shaking hands in front of an american flag,0,50,,
E:\Project\Fake News Detection\images\fake\5161.jpg,fake,,a large boat with people on it,0,30,,
E:\Project\Fake News Detection\images\fake\5193.jpg,fake,,a family standing in a field of tobacco,0,39,,
E:\Project\Fake News Detection\images\fake\5196.jpg,fake,,a man in a suit and tie is holding a small child,0,48,,
E:\Project\Fake News Detection\images\fake\5200.jpg,fake,POL CF,a group of people,6,17,0.116018496,
E:\Project\Fake News Detection\images\fake\5206.jpg,fake,w 8hi Biab 8829 8B8,a group of men standing in front of a bunch of balloons,19,55,-0.028578453,
E:\Project\Fake News Detection\images\fake\521.jpg,fake,ni@,a man and woman standing in front of a movie poster,3,51,-0.007079142,
E:\Project\Fake News Detection\images\fake\5210.jpg,fake,PARTY JAIE,a man and woman wearing masks in a room,10,39,0.052315168,
E:\Project\Fake News Detection\images\fake\5223.jpg,fake,,a man and woman holding a bangladesh flag,0,41,,
E:\Project\Fake News Detection\images\fake\5232.jpg,fake,,a woman wearing a mask,0,22,,
E:\Project\Fake News Detection\images\fake\5239.jpg,fake,MB SOI67 PDLGL EUMa IET POLHE CI Illn],a group of men standing next to a bunch of cows,38,47,0.066172078,
E:\Project\Fake News Detection\images\fake\5246.jpg,fake,,a man and a woman standing next to a wall,0,41,,
E:\Project\Fake News Detection\images\fake\5250.jpg,fake,,a woman sitting on the ground,0,29,,
E:\Project\Fake News Detection\images\fake\527.jpg,fake,,a woman sitting at a desk with a computer,0,41,,
E:\Project\Fake News Detection\images\fake\529.jpg,fake,Challenge 2024 C0 Zot Coding Challenge 2024 L 1 1 W,two men sitting at a table with laptops,51,39,-0.043276966,
E:\Project\Fake News Detection\images\fake\531.jpg,fake,Dqplaai43 7iaicel Tolfrplat UNIVERSITY CLOSED UNTIL FURTHER NOTICE Ad Ua WonIcE L,a group of men standing in front of a gate,81,42,0.012872849,
E:\Project\Fake News Detection\images\fake\5344.jpg,fake,AMAC,a group of men standing around a soccer field,4,45,0.053486995,
E:\Project\Fake News Detection\images\fake\5351.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\5355.jpg,fake,unicef( ECB icefe,two men playing soccer in a room with a wall painted blue,17,57,0.106078662,
E:\Project\Fake News Detection\images\fake\5375.jpg,fake,@1 ot 3s Gs 97 Om 2 D0 ERb KTna Tetnn,a group of young students sitting at a table,37,44,0.025914064,
E:\Project\Fake News Detection\images\fake\5414.jpg,fake,Coeoneus MadnnttTGullo 1 83 Aslan Padfic Maingnabcd Ouneuu 1 1 Uan -Poring Onlvenlo},two young men holding up medals in a room,84,41,-0.047595769,
E:\Project\Fake News Detection\images\fake\5415.jpg,fake,,two men shaking hands,0,21,,
E:\Project\Fake News Detection\images\fake\5436.jpg,fake,Zraan,a man and woman sitting at a table,5,34,0.031585589,
E:\Project\Fake News Detection\images\fake\5438.jpg,fake,,a woman in a black jacket,0,25,,
E:\Project\Fake News Detection\images\fake\5439.jpg,fake,GrE7C VSr teate lle (Ahifa zly? f7*33? rhifal Wiyd Siy5irii Mkka GI olt Gloi | QNUASn Qrsa Git *K' L€as,a man holding a sign with a child,103,33,0.014392057,
E:\Project\Fake News Detection\images\fake\5448.jpg,fake,rufur,a group of people posing for a picture,5,38,0.051112987,
E:\Project\Fake News Detection\images\fake\5462.jpg,fake,4*#*& Turkrrxt#arthuxt,a group of young people standing in front of a building,22,55,0.090127707,
E:\Project\Fake News Detection\images\fake\5471.jpg,fake,Giot-sa 41 UNIVERSITY TSC TSC GitT @ifa Zala ENE ~aIl attiaan,three men sitting at a table with a book,61,40,0.072502479,
E:\Project\Fake News Detection\images\fake\5482.jpg,fake,,two men shaking hands in front of a television screen,0,53,,
E:\Project\Fake News Detection\images\fake\5492.jpg,fake,0 8Pt Tta IRurs P9trh E EERTHL Fnentacarnt ST EBI 2104 Eeae R 45 MM ITao8 RD 892,a woman and two children on a bike in a street,80,46,0.124439776,
E:\Project\Fake News Detection\images\fake\552.jpg,fake,(1573 vTffbazt  oiererp 4fe %1a| raroka nton tto SetS-rtete Eotitscfeb eaksn7& 180'0*01 Giaia Ueon Flualin uutu Tel Iu sa1c0 i Sfedin orseTUL 13e ED DI stFir Iet7e Vits Ta We sG SI GRIRTT Tipnsr] (coco) crn Bicovmn 'U f ao PIGI T 0u/a58,a man standing at a train station with a train in the background,236,64,0.074962266,
E:\Project\Fake News Detection\images\fake\5525.jpg,fake,ELECTION COMMISSION M,two people sitting at a table,21,29,0.018852813,
E:\Project\Fake News Detection\images\fake\5527.jpg,fake,4,a group of men standing on a road,1,33,0.090805359,
E:\Project\Fake News Detection\images\fake\553.jpg,fake,,a woman wearing glasses and a blue sweater,0,42,,
E:\Project\Fake News Detection\images\fake\5531.jpg,fake,,a group of people sitting on a bed,0,34,,
E:\Project\Fake News Detection\images\fake\5533.jpg,fake,,a woman and a child sitting in a hospital bed,0,45,,
E:\Project\Fake News Detection\images\fake\5548.jpg,fake,,a man sitting in a chair with a flag behind him,0,47,,
E:\Project\Fake News Detection\images\fake\5553.jpg,fake,3,a man standing in front of a building with a lightning,1,54,0.02156055,
E:\Project\Fake News Detection\images\fake\5555.jpg,fake,MINISTRY OF POSTS AND TELEOMMNICATION OF BANGLADESH,a group of people sitting around a table,51,40,0.076694876,
E:\Project\Fake News Detection\images\fake\5568.jpg,fake,"H047,5 Gltait C 77sv6 (s1a1 464p1A :l 2e",a man in a green shirt and glasses speaking into microphones,40,60,0.031343382,
E:\Project\Fake News Detection\images\fake\5576.jpg,fake,,two men standing on a bank of a river,0,37,,
E:\Project\Fake News Detection\images\fake\558.jpg,fake,Karina Kayser Karina Kayser,a woman with long hair and a gray shirt,27,39,0.16089581,
E:\Project\Fake News Detection\images\fake\5595.jpg,fake,"Disia 043 DHAK - BIAING EXFRESSMAY @lala 56 4a DHLAK-BHANG EXPRESSMAY 816712151 ate8re ETOItJ6T siaa FT44 TTT-v41 4iire] S510 OsoRsb"" DELan Gleed RIECEB DHUSEQ",a group of vehicles on a road with smoke coming from the sky,159,60,0.025761943,
E:\Project\Fake News Detection\images\fake\5602.jpg,fake,609,two men in hard hats and hard hats are looking at a skull,3,57,-0.021918818,
E:\Project\Fake News Detection\images\fake\5606.jpg,fake,GiIla Gi73 7NBT 4i6u7 71 f7a %oz (Gnisl (4o;,two men sitting at a table with microphones,44,43,-0.053624693,
E:\Project\Fake News Detection\images\fake\561.jpg,fake,BAFF ANNOUNCES NEW COACH 6 ana COACH,two people standing behind a podium with flags,36,46,-0.014290888,
E:\Project\Fake News Detection\images\fake\5622.jpg,fake,ela fiiazl HTIRA,a group of people standing in a street,16,38,0.009737647,
E:\Project\Fake News Detection\images\fake\5623.jpg,fake,"qaiac 4rfo-ai 1, qfaa %klal qt. Tylets %art",a man sitting at a table with a microphone,43,42,0.020619716,
E:\Project\Fake News Detection\images\fake\5632.jpg,fake,,a group of people standing in a street,0,38,,
E:\Project\Fake News Detection\images\fake\564.jpg,fake,BCB U NGLADESH Banci ADESH GPBEA VASA VADENORIG,two men sitting at a table with microphones,47,43,0.06770727,
E:\Project\Fake News Detection\images\fake\5640.jpg,fake,9ap164 *i4 1307 Eid 9llylziaCT #lleala Eid1 Tw7 MNpr; 0 Inaveooanah 3635,a group of people riding on a street,72,36,0.024368148,
E:\Project\Fake News Detection\images\fake\5652.jpg,fake,ABCAD MLmOP STuWw G B EcER NORo0 T WVVXY Z Ln,a boy holding a piece of paper with a sign in front of him,45,58,0.105044186,
E:\Project\Fake News Detection\images\fake\5658.jpg,fake,DNCC DHAKA NORI City CORPORAT DNCC DHAKA NORTH City COAPORA DNCC DHAKA NORTH CITY CORPORATION,a man holding a tablet,93,22,-0.053554695,
E:\Project\Fake News Detection\images\fake\5659.jpg,fake,"ITPNT frTT ~Iyrhfn fxq BUREAU OF MANFOWER, EMPLOMENTD TRAINING SToo5tC BUREAU OF MANFOWER; EMPLOWENENVD TRAINING Ue coet stmtamfcrmO qfltz Glifzv Raill CSIrT Anfa TRTH GFeTAI <<16 ~Ta14ra-+vft 7j41; *13 ""1ai6 -ffsv qR/ Golfz + f6vil (IfT Trf 017 GFFTI] 71v6 ~1r 9-f ""fjoa1: PTztTid 499 riIrfe -aat e1NI faa 495701 Il9 fotoz 4R TIfojal et RrI 487 fut iR -iofait Aaa CI 70577 5e7ann MTNRTje7 G 74x fAon ff G14F fb-nT M1iji6er 76r7 774 Rhoz9 sTTTlfrvikdi DRIT Mifn foja fFm URI falfit Diai6-1T",a group of men sitting at a table,490,33,0.091935605,
E:\Project\Fake News Detection\images\fake\5664.jpg,fake,TQI GiaGIfri 7173 SHAHBAGH POLICE THANA v-1plata fsait siqwi  47v1 ?i@at 91z0131 ciyerifg (okait Ponit Oa uIaT 3TT1> Rte 5sEn 4,a group of people holding a banner,127,34,-0.013126638,
E:\Project\Fake News Detection\images\fake\5667.jpg,fake,SSC Biology Syllabus 2026 638,two women sitting at a table reading books,29,42,0.169213459,
E:\Project\Fake News Detection\images\fake\567.jpg,fake,(t,a man in a suit sitting at a table,2,34,0.003735557,
E:\Project\Fake News Detection\images\fake\5677.jpg,fake,RTa Aa dgabrai 7,people walking on the platform,16,30,-0.017686078,
E:\Project\Fake News Detection\images\fake\5682.jpg,fake,"43 MIK 'Jozi Sais, Gat SGibit 7Rla",a group of people walking down a street,34,39,0.075563952,
E:\Project\Fake News Detection\images\fake\5685.jpg,fake,,a woman and a child sitting in a courtroom,0,42,,
E:\Project\Fake News Detection\images\fake\569.jpg,fake,,a man in a suit and tie is speaking into a microphone,0,53,,
E:\Project\Fake News Detection\images\fake\5700.jpg,fake,Titas Gas Ttat 1ew,two men in hard hats and safety vests are working on a pipe,18,59,0.101850033,
E:\Project\Fake News Detection\images\fake\5714.jpg,fake,NS D Founs TE NcoN SHAIAY SLAG ER ITFY El Sua MEf,a woman holding a flag in front of a crowd,49,42,0.129664302,
E:\Project\Fake News Detection\images\fake\5721.jpg,fake,Net ## 70401si7 2E05254 DlOin Aat Aedernean Jnalea @ Jacta Kctoltt 0big Tmad DetSn Cnnt MYTET St n Sett Hatetotna Adto Oodortn ~annfalt,a col of three people standing in front of a movie poster,135,57,0.017452553,
E:\Project\Fake News Detection\images\fake\5733.jpg,fake,G7 877 @iatFoa Npat,two people sitting at a table with microphones,19,46,0.060150642,
E:\Project\Fake News Detection\images\fake\5741.jpg,fake,PHM BLINDERS PEAKY BUI IDERS,two men in suits and hats stand in a room,28,41,0.130814746,
E:\Project\Fake News Detection\images\fake\5743.jpg,fake,01zir/3,a group of people on stage singing into microphones,7,51,-0.025622098,
E:\Project\Fake News Detection\images\fake\5745.jpg,fake,,a man with a beard and a leather jacket,0,39,,
E:\Project\Fake News Detection\images\fake\5759.jpg,fake,od Ftl FTu5l Tab VL INB Iuin5 ! mnr T6,a group of people standing in a room,38,36,0.129514739,
E:\Project\Fake News Detection\images\fake\576.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\5771.jpg,fake,"A AKOM, 0a ( Lar 3aa 3a BANTACHANI Aoda 5",a woman in a dark suit posing for a picture,41,43,0.047491044,
E:\Project\Fake News Detection\images\fake\5775.jpg,fake,SWIFT FRESH VEGEARLES 4a,a woman standing in front of a market,24,37,0.006252969,
E:\Project\Fake News Detection\images\fake\5781.jpg,fake,d Mniiga 010,a group of men in suits and ties standing in a courtroom,12,56,0.022430085,
E:\Project\Fake News Detection\images\fake\5789.jpg,fake,en O1xo,a group of men sitting at a table,7,33,0.038977392,
E:\Project\Fake News Detection\images\fake\579.jpg,fake,FIFA',two men sitting at a table in front of a stadium,5,48,0.284626126,
E:\Project\Fake News Detection\images\fake\5791.jpg,fake,,two men sitting at a table with a large red and green flag,0,58,,
E:\Project\Fake News Detection\images\fake\5792.jpg,fake,IBTV Banquiatnei Bi Furmeta,a man in a suit holding a microphone,27,36,-0.012433534,
E:\Project\Fake News Detection\images\fake\5794.jpg,fake,,two people sitting at a table with a microphone,0,47,,
E:\Project\Fake News Detection\images\fake\5808.jpg,fake,,two men holding a fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr,0,125,,
E:\Project\Fake News Detection\images\fake\581.jpg,fake,"CHELSE, ""Ohtnlty 7io",a man in a suit and tie sitting at a podium,20,43,0.097980618,
E:\Project\Fake News Detection\images\fake\5826.jpg,fake,See,two men holding trophies in front of a crowd,3,44,0.064214841,
E:\Project\Fake News Detection\images\fake\5834.jpg,fake,,a man holding a bat,0,19,,
E:\Project\Fake News Detection\images\fake\5836.jpg,fake,Heaumartnu Ian 1 W LluJ Stidoct Sidod DLL] 1 1 M 1 Lwaicild 1 Rai E MdrAE OuL,a man in a green uniform,77,24,0.056543443,
E:\Project\Fake News Detection\images\fake\5838.jpg,fake,ClURUR k JIPER KINGI 9 9ael,two men holding bats,27,20,0.005547946,
E:\Project\Fake News Detection\images\fake\5853.jpg,fake,ORESM ERMLESSOA,a man in a suit and tie sitting in front of a laptop,15,52,0.01270061,
E:\Project\Fake News Detection\images\fake\5865.jpg,fake,73 (22NioEe,a woman in a blue shirt standing in front of a tennis court,11,59,-0.003685859,
E:\Project\Fake News Detection\images\fake\5869.jpg,fake,,a man with a beard and glasses,0,30,,
E:\Project\Fake News Detection\images\fake\5883.jpg,fake,"April th 12/12 13 15"" 713 1406 14/16 1621 19120 23127 201 25 2325 28126 29130",a man is sitting at a desk with a calendar,77,42,0.190633416,
