image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\6517.jpg,fake,ITERj,a man and woman holding microphones in front of a poster,5,56,0.030614704,
E:\Project\Fake News Detection\images\fake\6524.jpg,fake,,three men standing on a bridge with a flag,0,42,,
E:\Project\Fake News Detection\images\fake\6525.jpg,fake,,a family sitting on a couch in a living room,0,44,,
E:\Project\Fake News Detection\images\fake\6527.jpg,fake,প্রবায হলির GIRNAGAR UNIVERSI,a man standing at a podium with a map behind him,29,48,0.150345325,
E:\Project\Fake News Detection\images\fake\6548.jpg,fake,,a family poses for a picture in front of a christmas wreath,0,59,,
E:\Project\Fake News Detection\images\fake\6575.jpg,fake,Prem Bank PLC,a man standing at a podium with a microphone,13,44,0.045088068,
E:\Project\Fake News Detection\images\fake\6586.jpg,fake,,a woman in a suit and tie standing in a room,0,44,,
E:\Project\Fake News Detection\images\fake\6600.jpg,fake,,a man and woman standing in front of a bangladesh flag,0,54,,
E:\Project\Fake News Detection\images\fake\6613.jpg,fake,DUET ট g,a group of people are celebrating with con con con con con con con con con con con con con con con con con con con con con,8,122,0.141517207,
E:\Project\Fake News Detection\images\fake\6624.jpg,fake,,a man and woman in hospital beds wearing masks,0,46,,
E:\Project\Fake News Detection\images\fake\6629.jpg,fake,,a person holding a bread in front of a shelf of bread,0,53,,
E:\Project\Fake News Detection\images\fake\663.jpg,fake,সরিতৌ ররিনে য্যয়রি,a man sitting at a desk with a laptop,18,37,0.066858344,
E:\Project\Fake News Detection\images\fake\6639.jpg,fake,DOPING CNTRQL VIK< ELITRE,two women in blue scrubs and masks are standing at a table,25,58,0.062454607,
E:\Project\Fake News Detection\images\fake\6640.jpg,fake,0 [%rsrons FAWORLD CUPFINAL X STA SPORTS TSpORrS FIFAWORLD CUPFINAL FAWORLD CUPFINAL FIFAIWORLD CUPFINAL FIFAWORLD CUPFINAL IIFA P 1 S[ 7 Sppi STA RT SPC,a soccer field,153,14,0.227901816,
E:\Project\Fake News Detection\images\fake\6647.jpg,fake,88,a bus is driving down the street at night,2,41,-0.022542786,
E:\Project\Fake News Detection\images\fake\6648.jpg,fake,,a man with a bloody face in a dark room,0,39,,
E:\Project\Fake News Detection\images\fake\6649.jpg,fake,,deepika in black sari sari,0,26,,
E:\Project\Fake News Detection\images\fake\665.jpg,fake,,a man and woman standing in front of a wall,0,43,,
E:\Project\Fake News Detection\images\fake\6651.jpg,fake,IIINPU ৪ BAIII,two men playing cricket,14,23,0.007863902,
E:\Project\Fake News Detection\images\fake\6658.jpg,fake,,a man in a market,0,17,,
E:\Project\Fake News Detection\images\fake\6659.jpg,fake,POLICES POLICES POLICES,three police officers posing for a picture,23,42,0.485868007,
E:\Project\Fake News Detection\images\fake\6663.jpg,fake,VS ঋ> larindean Bangladesh Bangladeshe Islar SLAMI ঢবঁ,two men sitting at a table with microphones,54,43,0.07669659,
E:\Project\Fake News Detection\images\fake\6665.jpg,fake,পুলিযসকীরশবিত BNP প্রামাকিল দ্যোকরীনে,a group of men sitting in front of a banner,37,43,0.08619833,
E:\Project\Fake News Detection\images\fake\6668.jpg,fake,সাপালর রা-C১ঝ N ববাবে স্ররি থাব রলয়াজে NATIC AL PARTY NCP কি সাং আেথ্যল তোবনা ডিলোনা বলাৎ NICP টীজনে,congress party to be in maharashtra,100,35,0.409800738,
E:\Project\Fake News Detection\images\fake\6669.jpg,fake,,a display of ancient artifacts in a museum,0,42,,
E:\Project\Fake News Detection\images\fake\6671.jpg,fake,P-IAMAR RMPCBM,a man and a woman shaking hands in front of a flag,14,50,0.002950815,
E:\Project\Fake News Detection\images\fake\6677.jpg,fake,,a tree in the dark,0,18,,
E:\Project\Fake News Detection\images\fake\6678.jpg,fake,,two men sitting at a table,0,26,,
E:\Project\Fake News Detection\images\fake\6692.jpg,fake,,two men in suits and ties sitting at a table with gold bars,0,59,,
E:\Project\Fake News Detection\images\fake\6696.jpg,fake,,a group of doctors standing around a laptop,0,43,,
E:\Project\Fake News Detection\images\fake\6707.jpg,fake,অরাগির মায়াজ ক্যরীর,the poster for the movie ' s first look,19,39,0.076655269,
E:\Project\Fake News Detection\images\fake\6714.jpg,fake,73,a man in a mask holding a cell,3,30,0.02535687,
E:\Project\Fake News Detection\images\fake\6716.jpg,fake,[ম FC SHAKIRA,a woman in a black jacket standing in front of a soccer field,13,61,0.181514323,
E:\Project\Fake News Detection\images\fake\6728.jpg,fake,,a woman in a colorful dress standing on a stage,0,47,,
E:\Project\Fake News Detection\images\fake\6735.jpg,fake,FIFA (rA FIFA,two women sitting at a table in front of a large stadium,13,56,0.24497138,
E:\Project\Fake News Detection\images\fake\6740.jpg,fake,,a woman in a suit sitting in front of a window,0,46,,
E:\Project\Fake News Detection\images\fake\6741.jpg,fake,,a man in a suit and tie standing in front of a sign,0,51,,
E:\Project\Fake News Detection\images\fake\6745.jpg,fake,ভাজীর যীয়ন পডিকন,a man wearing a mask in a hospital,16,34,-0.025668737,
E:\Project\Fake News Detection\images\fake\6761.jpg,fake,,two men standing next to bottles of olive,0,41,,
E:\Project\Fake News Detection\images\fake\6765.jpg,fake,,two people wearing hard hats,0,28,,
E:\Project\Fake News Detection\images\fake\6771.jpg,fake,,a man and woman standing next to each other people,0,50,,
E:\Project\Fake News Detection\images\fake\6773.jpg,fake,,a man with a hat and a scarf on,0,31,,
E:\Project\Fake News Detection\images\fake\6777.jpg,fake,EI,two men sitting at a table with flags behind them,2,49,0.005929042,
E:\Project\Fake News Detection\images\fake\6786.jpg,fake,,a man and woman standing in a hallway,0,37,,
E:\Project\Fake News Detection\images\fake\6791.jpg,fake,UNC UNIVERSITY আরাথ শোশ্দির জয়ীর যণ যানণে রী অসির নোসটল সার বুঙখ আকাত,a man and a woman standing in front of a desk,70,45,0.072613046,
E:\Project\Fake News Detection\images\fake\6796.jpg,fake,মীনী লিংং হুল,two people sitting at a table,13,29,-0.036371551,
E:\Project\Fake News Detection\images\fake\6815.jpg,fake,GANNATH UNIVERS শ্রারী কিরেলা লিযি হাবী ষাংডিলন নরিংসাতা ভারাখ UNIVERSI 2|882) বলাব্দিব,a boy and girl standing in front of a blackboard,87,48,0.090989307,
E:\Project\Fake News Detection\images\fake\6816.jpg,fake,,a man riding a motorcycle down a road at night,0,46,,
E:\Project\Fake News Detection\images\fake\6826.jpg,fake,,a man with a beard and a judge ' s gave,0,39,,
E:\Project\Fake News Detection\images\fake\6830.jpg,fake,মণশাeাব,two men standing on a bridge,7,28,-0.055863295,
E:\Project\Fake News Detection\images\fake\6832.jpg,fake,POLICE POLICE],two police officers standing in a field,14,39,0.414894521,
E:\Project\Fake News Detection\images\fake\6833.jpg,fake,,the defenders of liberty,0,24,,
E:\Project\Fake News Detection\images\fake\6849.jpg,fake,,a man is throwing a net on a street,0,35,,
E:\Project\Fake News Detection\images\fake\6864.jpg,fake,LOTERY WJINNER BIG PRRIZE! LIES UFULEI] BIG PRIZE!,a man holding a sign in front of a crowd,50,40,0.10368114,
E:\Project\Fake News Detection\images\fake\6867.jpg,fake,MUHAMEUANS[ 24,a man holding a football,14,24,-0.059669059,
E:\Project\Fake News Detection\images\fake\688.jpg,fake,,two men in suits and masks holding a certificate,0,48,,
E:\Project\Fake News Detection\images\fake\6892.jpg,fake,BCEEII,a man in a suit and tie standing in front of a drilling rig,6,59,0.077390976,
E:\Project\Fake News Detection\images\fake\6894.jpg,fake,,a man standing behind a podium with other people,0,48,,
E:\Project\Fake News Detection\images\fake\6895.jpg,fake,,a man and woman standing in front of a building,0,47,,
E:\Project\Fake News Detection\images\fake\6899.jpg,fake,,a man wearing a mask holding a document,0,39,,
E:\Project\Fake News Detection\images\fake\6905.jpg,fake,,a group of men working on a drilling rig,0,40,,
E:\Project\Fake News Detection\images\fake\6911.jpg,fake,"aoLKArA jiba"" rlinel IIIERY nne",two women holding bats,31,22,-0.05432117,
E:\Project\Fake News Detection\images\fake\6916.jpg,fake,IRNA,two men holding bats in a library,4,33,-0.069672212,
E:\Project\Fake News Detection\images\fake\692.jpg,fake,"Welcome, Vice-Chancellor [Last Name]",a woman shaking hands with a man,36,32,0.045298696,
E:\Project\Fake News Detection\images\fake\6923.jpg,fake,,a train is on the tracks at a train station,0,43,,
E:\Project\Fake News Detection\images\fake\6926.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\6929.jpg,fake,,"indian prime minister, shrian singh singh speaking to media",0,59,,
E:\Project\Fake News Detection\images\fake\693.jpg,fake,,a man and woman walking down a street,0,37,,
E:\Project\Fake News Detection\images\fake\6949.jpg,fake,5{19 11}'8,a man holding a piece of paper in his hands,10,43,0.019865317,
E:\Project\Fake News Detection\images\fake\6952.jpg,fake,,a man is tied up to a tree,0,26,,
E:\Project\Fake News Detection\images\fake\6953.jpg,fake,পাখর বেির্মলোর আপািল অভিমর পক্যরজ র,a man standing at a podium with a microphone,35,44,0.141924381,
E:\Project\Fake News Detection\images\fake\6954.jpg,fake,04[,a group of men standing in front of a construction site,3,55,-0.032019861,
E:\Project\Fake News Detection\images\fake\6964.jpg,fake,গলার CHITTAGOIIG WASA মাববব যারয়নি ববর,a man writing in front of a logo,38,32,0.004207177,
E:\Project\Fake News Detection\images\fake\6966.jpg,fake,),a woman in a yellow hina,1,24,0.053703312,
E:\Project\Fake News Detection\images\fake\697.jpg,fake,,two men shaking hands in a room with flags,0,42,,
E:\Project\Fake News Detection\images\fake\6987.jpg,fake,,a group of people standing in front of a mountain,0,49,,
E:\Project\Fake News Detection\images\fake\699.jpg,fake,শ্রয়ি বহিকাযর 3mA সাজাযল NGNF এযাববা বদনী chwarhoist সবাপীবব @ Ne ntion এযাববা ধদনা সntion ITenc Bstion PeinA STAIAIN এযাববা Tenugt HetukA জাযল RVVElospgt ostins Vcenkei সাজ varhoist Belitan Heti ORATBARP Bel Bstic 1/4 Ss HetucA ? Jiporal K sstnc orly 08( atins JOREr chvothojst SS letmA strc HetucA ৮ly:,a man and woman holding a trophy,304,32,-0.006467253,
E:\Project\Fake News Detection\images\fake\6998.jpg,fake,,a group of men sitting around a table,0,37,,
E:\Project\Fake News Detection\images\fake\70.jpg,fake,পজির থনাির,a man in a suit and tie standing in a room,10,42,-0.001654763,
E:\Project\Fake News Detection\images\fake\700.jpg,fake,BANGLADESH FOOTBALL FEDERATION EEoQl,a man and woman holding a soccer ball,36,37,0.164377272,
E:\Project\Fake News Detection\images\fake\7000.jpg,fake,,a woman sitting on the ground,0,29,,
E:\Project\Fake News Detection\images\fake\7005.jpg,fake,BGB BGB] BGB BGB BGB B৫B BCB BCB BGB BGB ৫3,a group of soldiers standing in a line,43,38,0.012605646,
E:\Project\Fake News Detection\images\fake\7008.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\7011.jpg,fake,,a man standing at a podium with a microphone,0,44,,
E:\Project\Fake News Detection\images\fake\7015.jpg,fake,FAVES ENT PRE,a man and a young boy holding signs,13,35,0.069603384,
E:\Project\Fake News Detection\images\fake\7020.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\705.jpg,fake,BNP,a dog is tied up to a leash,3,27,-0.013788468,
E:\Project\Fake News Detection\images\fake\715.jpg,fake,যেরি যকািবে বোলোযত Log L অবীর HATHAZARI মর ন পমিভিলা কাউলবাা দোবীবি এ বলার কীবিস্রযডিনা পোেজ বিলে দডলসা লাসানিা নাবার বি বোসনাদসহা বজিজ,two men standing next to a sign with a flag,135,43,0.014262765,
E:\Project\Fake News Detection\images\fake\720.jpg,fake,{ ? ; ; [,a man in a suit and tie is speaking into a microphone,9,53,0.034887653,
E:\Project\Fake News Detection\images\fake\726.jpg,fake,,a group of men working on a construction site,0,45,,
E:\Project\Fake News Detection\images\fake\731.jpg,fake,,two men standing behind a podium with a microphone,0,50,,
E:\Project\Fake News Detection\images\fake\736.jpg,fake,"তজধা Bangladesh Bank Bangladesh Bank Bangladesh Bank Banldesh Bank 000 Coniaceh Beur 2600 Transction Confiiration Confircation Conilacen Beur 12,00 #atinrter $/500 Conildage Betlr 2000 Frinoung Confifecation Coniation Ber 13;05 Thederw:i Bank Plogeipues Confrration Congratory 20.00 Entsioars Teeiver Pharungfiler 2010 Challedetaton 2015 Phalietn skager 2000 Prailadef arle 2015 Infech ৪ ktlge Uifer Meuh",bangladesh bank account,404,23,0.642073393,
E:\Project\Fake News Detection\images\fake\741.jpg,fake,FULDC FoLDc Officer-in-Charge,a man in a police uniform sitting at a table,29,44,0.212340146,
E:\Project\Fake News Detection\images\fake\748.jpg,fake,,a man and woman standing in a church,0,36,,
E:\Project\Fake News Detection\images\fake\75.jpg,fake,WOTON YHINSANIHORT YOUIR YOOK FON HISK YOUT PFIBS| RIUE ELEIIHE WANES T0U INK TOUT BANK [TIINS AHhOnr Eun_ Saftel HISK NIBIIAIL ELETIHE ITHICE ROLFER WANES OUKE [OKE BANK BANK,two men in suits,175,16,-0.010933749,
E:\Project\Fake News Detection\images\fake\753.jpg,fake,CEINU,a group of people sitting at desks in a classroom,5,49,0.080232471,
E:\Project\Fake News Detection\images\fake\755.jpg,fake,সেবিডার গুরলো অহলার কত্বের,two people sitting at a table with a flag in the background,26,59,0.129695833,
E:\Project\Fake News Detection\images\fake\758.jpg,fake,,a man holding a plate of food in front of him,0,45,,
E:\Project\Fake News Detection\images\fake\769.jpg,fake,g,a truck that is sitting on the side of the road,1,47,0.092828423,
E:\Project\Fake News Detection\images\fake\77.jpg,fake,,two people sitting at a table with papers and flags,0,51,,
E:\Project\Fake News Detection\images\fake\770.jpg,fake,,a man in overalls and a hat standing in a corn field,0,52,,
